32.502345269453,31.7070058465699
53.426804033275,68.7775959816389
61.5303580256364,62.5623822979458
47.4756396347861,71.5466322335678
59.8132078695123,87.2309251336874
55.1421884139438,78.2115182707992
52.211796692214,79.6419730498087
39.2995666943171,59.1714893218695
48.1050416917683,75.3312422970631
52.5500144427338,71.3008798868504
45.4197301449738,55.1656771459591
54.3516348812289,82.4788467574979
44.1640494967734,62.0089232457258
58.1684707168578,75.392870425995
56.7272080570966,81.4361921588786
48.9558885660937,60.723602440674
44.6871962314809,82.8925037314537
60.2973268513335,97.3798968621661
45.6186437729558,48.8471533173551
55.0780959049232,71.1397278586189
41.3777265348952,79.1028296835499
62.4946974272698,86.5205384403471
49.203887540826,84.7426978078262
41.1026851873497,59.3588502486249
41.1820161051698,61.6840375248336
50.1863894948806,69.8476041582492
52.3784462192362,86.0982912057741
50.1354854862861,59.1088392676996
33.6447060061918,69.8996816436276
39.5579012229068,44.8624907111644
56.1303888168755,85.4980677788402
57.3620521332382,95.5366868464672
60.2692143939979,70.2519344197716
35.6780938894107,52.721734964775
31.5881169981328,50.3926701350799
53.660932261673,63.6423987756578
46.6822286494719,72.2472510686624
43.1078202191025,57.8125129761814
70.3460756150493,104.257101585438
44.4928558808541,86.642020318822
57.5045333032684,91.4867780001101
36.9300766091918,55.2316608862128
55.8057333579427,79.5504366785076
38.9547690733771,44.8471242424676
56.9012147022471,80.2075231396828
56.8689006613841,83.1427497920435
34.3331247042161,55.7234892605439
59.0497412146668,77.6341825116779
57.7882239932307,99.0514148417483
54.2823287059674,79.12064627468
51.0887198989791,69.5888978511185
50.2828363482307,69.5105033114944
44.2117417520901,73.6875643183173
38.0054880080607,61.3669045372401
32.9404799426183,67.1706557689951
53.6916395710701,85.6682031450015
68.7657342696217,114.853871233914
46.2309664983103,90.1235720699674
68.3193608182554,97.9198210352429
50.0301743403121,81.536990783015
49.2397653427538,72.1118324696157
50.039575939876,85.2320073423257
48.1498588910289,66.2249578880546
25.1284846477723,53.4543942148505
45.1421884139438,68.2115182707992
42.211796692214,69.6419730498087
39.2995666943171,59.1714893218695
38.1050416917683,65.3312422970631
42.5500144427338,61.3008798868504
35.4197301449738,45.1656771459591
66.1303888168755,95.4980677788402
67.3620521332382,97.5366868464672
70.2692143939979,80.2519344197716
45.6780938894107,62.721734964775
41.5881169981328,60.3926701350799
63.660932261673,73.6423987756578
61.6822286494719,87.2472510686624
37.9404799426183,72.1706557689951
58.6916395710701,88.6682031450015
73.7657342696217,98.2373641830183
51.2309664983103,93.1235720699674
64.3193608182554,92.9198210352429
55.0301743403121,83.536990783015
52.2397653427538,79.1118324696157
